Municipio;Mes;Leitos_Existentes;Leitos_SUS;UTI_Existente;UTI_SUS
MARTINOPOLIS;08/2024;38;34;0;0
MARTINOPOLIS;09/2024;38;34;0;0
MARTINOPOLIS;10/2024;38;34;0;0
MARTINOPOLIS;11/2024;38;34;0;0
MARTINOPOLIS;12/2024;38;34;0;0
MATAO;01/2024;194;122;35;27
MATAO;02/2024;194;122;35;27
MATAO;03/2024;194;122;35;27
MATAO;04/2024;194;122;35;27
MATAO;05/2024;194;122;35;27
MATAO;06/2024;194;122;35;27
MATAO;07/2024;194;122;35;27
MATAO;08/2024;194;122;35;27
MATAO;09/2024;194;122;35;27
MATAO;10/2024;194;122;35;27
MATAO;11/2024;194;122;35;27
MATAO;12/2024;194;122;35;27
MAUA;01/2024;549;231;89;39
MAUA;02/2024;549;231;89;39
MAUA;03/2024;549;231;89;39
MAUA;04/2024;549;231;89;39
MAUA;05/2024;549;231;89;39
MAUA;06/2024;549;231;89;39
MAUA;07/2024;524;231;90;39
MAUA;08/2024;524;231;90;39
MAUA;09/2024;524;231;90;39
MAUA;10/2024;524;231;90;39
MAUA;11/2024;524;231;90;39
MAUA;12/2024;524;231;90;39
MIGUELOPOLIS;01/2024;72;51;0;0
MIGUELOPOLIS;02/2024;72;51;0;0
MIGUELOPOLIS;03/2024;72;51;0;0
MIGUELOPOLIS;04/2024;72;51;0;0
MIGUELOPOLIS;05/2024;72;51;0;0
MIGUELOPOLIS;06/2024;72;51;0;0
MIGUELOPOLIS;07/2024;72;51;0;0
MIGUELOPOLIS;08/2024;72;51;0;0
MIGUELOPOLIS;09/2024;72;51;0;0
MIGUELOPOLIS;10/2024;72;51;0;0
MIGUELOPOLIS;11/2024;72;51;0;0
MIGUELOPOLIS;12/2024;72;51;0;0
MINEIROS DO TIETE;01/2024;11;11;0;0
MINEIROS DO TIETE;02/2024;11;11;0;0
MINEIROS DO TIETE;03/2024;11;11;0;0
MINEIROS DO TIETE;04/2024;11;11;0;0
MINEIROS DO TIETE;05/2024;11;11;0;0
MINEIROS DO TIETE;06/2024;11;11;0;0
MINEIROS DO TIETE;07/2024;11;11;0;0
MINEIROS DO TIETE;08/2024;11;11;0;0
MINEIROS DO TIETE;09/2024;11;11;0;0
MINEIROS DO TIETE;10/2024;11;11;0;0
MINEIROS DO TIETE;11/2024;11;11;0;0
MINEIROS DO TIETE;12/2024;11;11;0;0
MIRANDOPOLIS;01/2024;100;100;10;10
MIRANDOPOLIS;02/2024;100;100;10;10
MIRANDOPOLIS;03/2024;100;100;10;10
MIRANDOPOLIS;04/2024;100;100;10;10
MIRANDOPOLIS;05/2024;100;100;10;10
MIRANDOPOLIS;06/2024;100;100;10;10
MIRANDOPOLIS;07/2024;100;100;10;10
MIRANDOPOLIS;08/2024;100;100;10;10
MIRANDOPOLIS;09/2024;100;100;10;10
MIRANDOPOLIS;10/2024;100;100;10;10
MIRANDOPOLIS;11/2024;100;100;10;10
MIRANDOPOLIS;12/2024;100;100;10;10
MIRANTE DO PARANAPANEMA;01/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;02/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;03/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;04/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;05/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;06/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;07/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;08/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;09/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;10/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;11/2024;23;23;0;0
MIRANTE DO PARANAPANEMA;12/2024;23;23;0;0
MIRASSOL;01/2024;79;28;0;0
MIRASSOL;02/2024;79;28;0;0
MIRASSOL;03/2024;79;28;0;0
MIRASSOL;04/2024;79;28;0;0
MIRASSOL;05/2024;79;28;0;0
MIRASSOL;06/2024;79;28;0;0
MIRASSOL;07/2024;79;28;0;0
MIRASSOL;08/2024;79;28;0;0
MIRASSOL;09/2024;79;28;0;0
MIRASSOL;10/2024;79;28;0;0
MIRASSOL;11/2024;79;28;0;0
MIRASSOL;12/2024;79;28;0;0
MOCOCA;01/2024;145;96;20;18
MOCOCA;02/2024;145;96;20;18
MOCOCA;03/2024;145;96;20;18
MOCOCA;04/2024;145;96;20;18
MOCOCA;05/2024;145;96;20;18
MOCOCA;06/2024;145;96;20;18
MOCOCA;07/2024;145;96;20;18
MOCOCA;08/2024;145;96;20;18
MOCOCA;09/2024;145;96;20;18
MOCOCA;10/2024;145;96;20;18
MOCOCA;11/2024;145;96;20;18
MOCOCA;12/2024;145;96;20;18
MOGI DAS CRUZES;01/2024;1060;691;192;92
MOGI DAS CRUZES;02/2024;1060;713;170;92
MOGI DAS CRUZES;03/2024;1060;713;170;92
MOGI DAS CRUZES;04/2024;1070;721;170;92
MOGI DAS CRUZES;05/2024;1070;721;170;92
MOGI DAS CRUZES;06/2024;1070;721;170;92
MOGI DAS CRUZES;07/2024;1070;721;170;92
MOGI DAS CRUZES;08/2024;1065;724;160;92
MOGI DAS CRUZES;09/2024;1055;714;160;92
MOGI DAS CRUZES;10/2024;1055;714;160;92
MOGI DAS CRUZES;11/2024;1055;714;160;92
MOGI DAS CRUZES;12/2024;1055;714;160;92
MOGI GUACU;01/2024;401;194;44;33
MOGI GUACU;02/2024;401;194;44;33
MOGI GUACU;03/2024;401;194;44;33
MOGI GUACU;04/2024;401;194;44;33
MOGI GUACU;05/2024;401;194;44;33
MOGI GUACU;06/2024;401;194;44;33
MOGI GUACU;07/2024;401;194;44;33
MOGI GUACU;08/2024;401;194;44;33
MOGI GUACU;09/2024;385;194;44;33
MOGI GUACU;10/2024;385;194;44;33
MOGI GUACU;11/2024;385;194;44;33
MOGI GUACU;12/2024;385;194;44;33
MOJI MIRIM;01/2024;209;133;32;20
MOJI MIRIM;02/2024;209;133;32;20
MOJI MIRIM;03/2024;209;133;32;20
MOJI MIRIM;04/2024;209;133;32;20
MOJI MIRIM;05/2024;209;133;32;20
MOJI MIRIM;06/2024;207;133;30;20
MOJI MIRIM;07/2024;207;133;30;20
MOJI MIRIM;08/2024;207;133;30;20
MOJI MIRIM;09/2024;207;133;30;20
MOJI MIRIM;10/2024;207;133;30;20
MOJI MIRIM;11/2024;207;133;30;20
MOJI MIRIM;12/2024;207;133;30;20
MONGAGUA;01/2024;36;36;0;0
MONGAGUA;02/2024;36;36;0;0
MONGAGUA;03/2024;36;36;0;0
MONGAGUA;04/2024;36;36;0;0
MONGAGUA;05/2024;36;36;0;0
MONGAGUA;06/2024;36;36;0;0
MONGAGUA;07/2024;36;36;0;0
MONGAGUA;08/2024;36;36;0;0
MONGAGUA;09/2024;36;36;0;0
MONGAGUA;10/2024;36;36;0;0
MONGAGUA;11/2024;36;36;0;0
MONGAGUA;12/2024;36;36;0;0
MONTE ALTO;01/2024;124;66;26;16
MONTE ALTO;02/2024;124;66;26;16
MONTE ALTO;03/2024;124;66;26;16
MONTE ALTO;04/2024;124;66;26;16
MONTE ALTO;05/2024;124;66;26;16
MONTE ALTO;06/2024;124;66;26;16
MONTE ALTO;07/2024;124;66;26;16
MONTE ALTO;08/2024;124;66;26;16
MONTE ALTO;09/2024;124;66;26;16
MONTE ALTO;10/2024;124;66;26;16
MONTE ALTO;11/2024;124;66;26;16
MONTE ALTO;12/2024;124;66;26;16
MONTE APRAZIVEL;01/2024;80;30;0;0
MONTE APRAZIVEL;02/2024;80;30;0;0
MONTE APRAZIVEL;03/2024;80;30;0;0
MONTE APRAZIVEL;04/2024;80;30;0;0
MONTE APRAZIVEL;05/2024;80;30;0;0
MONTE APRAZIVEL;06/2024;80;30;0;0
MONTE APRAZIVEL;07/2024;80;30;0;0
MONTE APRAZIVEL;08/2024;80;30;0;0
MONTE APRAZIVEL;09/2024;80;30;0;0
MONTE APRAZIVEL;10/2024;80;30;0;0
MONTE APRAZIVEL;11/2024;80;30;0;0
MONTE APRAZIVEL;12/2024;80;30;0;0
MONTE AZUL PAULISTA;01/2024;70;51;0;0
MONTE AZUL PAULISTA;02/2024;70;51;0;0
MONTE AZUL PAULISTA;03/2024;70;51;0;0
MONTE AZUL PAULISTA;04/2024;70;51;0;0
MONTE AZUL PAULISTA;05/2024;70;51;0;0
MONTE AZUL PAULISTA;06/2024;70;51;0;0
MONTE AZUL PAULISTA;07/2024;70;51;0;0
MONTE AZUL PAULISTA;08/2024;70;51;0;0
MONTE AZUL PAULISTA;09/2024;70;51;0;0
MONTE AZUL PAULISTA;10/2024;70;51;0;0
MONTE AZUL PAULISTA;11/2024;70;51;0;0
MONTE AZUL PAULISTA;12/2024;70;51;0;0
MONTE MOR;01/2024;35;26;0;0
MONTE MOR;02/2024;35;26;0;0
MONTE MOR;03/2024;35;26;0;0
MONTE MOR;04/2024;35;26;0;0
MONTE MOR;05/2024;35;26;0;0
MONTE MOR;06/2024;35;26;0;0
MONTE MOR;07/2024;35;26;0;0
MONTE MOR;08/2024;35;26;0;0
MONTE MOR;09/2024;35;26;0;0
MONTE MOR;10/2024;35;26;0;0
MONTE MOR;11/2024;35;26;0;0
MONTE MOR;12/2024;35;26;0;0
MORRO AGUDO;01/2024;61;47;11;10
MORRO AGUDO;02/2024;61;47;11;10
MORRO AGUDO;03/2024;61;47;11;10
MORRO AGUDO;04/2024;61;47;11;10
MORRO AGUDO;05/2024;61;47;11;10
MORRO AGUDO;06/2024;61;47;11;10
MORRO AGUDO;07/2024;61;47;11;10
MORRO AGUDO;08/2024;61;47;11;10
MORRO AGUDO;09/2024;61;47;11;10
MORRO AGUDO;10/2024;61;47;11;10
MORRO AGUDO;11/2024;61;47;11;10
MORRO AGUDO;12/2024;61;47;11;10
MORUNGABA;01/2024;12;12;0;0
MORUNGABA;02/2024;12;12;0;0
MORUNGABA;03/2024;12;12;0;0
MORUNGABA;04/2024;12;12;0;0
MORUNGABA;05/2024;12;12;0;0
MORUNGABA;06/2024;12;12;0;0
MORUNGABA;07/2024;12;12;0;0
MORUNGABA;08/2024;12;12;0;0
MORUNGABA;09/2024;12;12;0;0
MORUNGABA;10/2024;12;12;0;0
MORUNGABA;11/2024;12;12;0;0
MORUNGABA;12/2024;12;12;0;0
NAZARE PAULISTA;01/2024;20;20;0;0
NAZARE PAULISTA;02/2024;20;20;0;0
NAZARE PAULISTA;03/2024;20;20;0;0
NAZARE PAULISTA;04/2024;20;20;0;0
NAZARE PAULISTA;05/2024;24;24;0;0
NAZARE PAULISTA;06/2024;24;24;0;0
NAZARE PAULISTA;07/2024;24;24;0;0
NAZARE PAULISTA;08/2024;24;24;0;0
NAZARE PAULISTA;09/2024;22;22;0;0
NAZARE PAULISTA;10/2024;22;22;0;0
NAZARE PAULISTA;11/2024;22;22;0;0
NAZARE PAULISTA;12/2024;22;22;0;0
NEVES PAULISTA;01/2024;21;10;0;0
NEVES PAULISTA;02/2024;21;10;0;0
NEVES PAULISTA;03/2024;21;10;0;0
NEVES PAULISTA;04/2024;21;10;0;0
NEVES PAULISTA;05/2024;21;10;0;0
NEVES PAULISTA;06/2024;21;10;0;0
NEVES PAULISTA;07/2024;21;10;0;0
NEVES PAULISTA;08/2024;21;10;0;0
NEVES PAULISTA;09/2024;21;10;0;0
NEVES PAULISTA;10/2024;21;10;0;0
NEVES PAULISTA;11/2024;21;10;0;0
NEVES PAULISTA;12/2024;21;10;0;0
NHANDEARA;01/2024;129;35;0;0
NHANDEARA;02/2024;129;35;0;0
NHANDEARA;03/2024;129;35;0;0
NHANDEARA;04/2024;129;35;0;0
NHANDEARA;05/2024;129;35;0;0
NHANDEARA;06/2024;129;35;0;0
NHANDEARA;07/2024;129;35;0;0
NHANDEARA;08/2024;129;35;0;0
NHANDEARA;09/2024;129;35;0;0
NHANDEARA;10/2024;129;35;0;0
NHANDEARA;11/2024;129;35;0;0
NHANDEARA;12/2024;129;35;0;0
NOVA EUROPA;01/2024;18;13;0;0
NOVA EUROPA;02/2024;18;13;0;0
NOVA EUROPA;03/2024;18;13;0;0
NOVA EUROPA;04/2024;16;12;0;0
NOVA EUROPA;05/2024;16;12;0;0
NOVA EUROPA;06/2024;16;12;0;0
NOVA EUROPA;07/2024;16;12;0;0
NOVA EUROPA;08/2024;16;12;0;0
NOVA EUROPA;09/2024;16;12;0;0
NOVA EUROPA;10/2024;16;12;0;0
NOVA EUROPA;11/2024;16;12;0;0
NOVA EUROPA;12/2024;16;12;0;0
NOVA GRANADA;01/2024;62;19;0;0
NOVA GRANADA;02/2024;62;19;0;0
NOVA GRANADA;03/2024;62;19;0;0
NOVA GRANADA;04/2024;62;19;0;0
NOVA GRANADA;05/2024;62;19;0;0
NOVA GRANADA;06/2024;62;19;0;0
NOVA GRANADA;07/2024;62;19;0;0
NOVA GRANADA;08/2024;62;19;0;0
NOVA GRANADA;09/2024;62;19;0;0
NOVA GRANADA;10/2024;62;19;0;0
NOVA GRANADA;11/2024;62;31;0;0
NOVA GRANADA;12/2024;62;31;0;0
NOVA ODESSA;01/2024;35;35;0;0
NOVA ODESSA;02/2024;35;35;0;0
NOVA ODESSA;03/2024;35;35;0;0
NOVA ODESSA;04/2024;35;35;0;0
NOVA ODESSA;05/2024;35;35;0;0
NOVA ODESSA;06/2024;40;35;5;0
NOVA ODESSA;07/2024;40;35;5;0
NOVA ODESSA;08/2024;40;35;5;0
NOVA ODESSA;09/2024;40;35;5;0
NOVA ODESSA;10/2024;40;35;5;0
NOVA ODESSA;11/2024;40;35;5;0
NOVA ODESSA;12/2024;40;35;5;0
NOVO HORIZONTE;01/2024;83;49;10;8
NOVO HORIZONTE;02/2024;83;49;10;8
NOVO HORIZONTE;03/2024;83;49;10;8
NOVO HORIZONTE;04/2024;83;49;10;8
NOVO HORIZONTE;05/2024;83;49;10;8
NOVO HORIZONTE;06/2024;83;49;10;8
NOVO HORIZONTE;07/2024;83;49;10;8
NOVO HORIZONTE;08/2024;83;49;10;8
NOVO HORIZONTE;09/2024;83;49;10;8
NOVO HORIZONTE;10/2024;83;49;10;8
NOVO HORIZONTE;11/2024;83;49;10;8
NOVO HORIZONTE;12/2024;83;49;10;8
OLIMPIA;01/2024;83;50;7;5
OLIMPIA;02/2024;83;50;7;5
OLIMPIA;03/2024;83;50;7;5
OLIMPIA;04/2024;83;50;7;5
OLIMPIA;05/2024;83;50;7;5
OLIMPIA;06/2024;83;50;7;5
OLIMPIA;07/2024;83;50;7;5
OLIMPIA;08/2024;83;50;7;5
OLIMPIA;09/2024;83;50;7;5
OLIMPIA;10/2024;83;50;7;5
OLIMPIA;11/2024;83;50;7;5
OLIMPIA;12/2024;83;50;7;5
ORLANDIA;01/2024;98;60;0;0
ORLANDIA;02/2024;98;60;0;0
ORLANDIA;03/2024;98;60;0;0
ORLANDIA;04/2024;98;60;0;0
ORLANDIA;05/2024;98;60;0;0
ORLANDIA;06/2024;98;60;0;0
ORLANDIA;07/2024;98;60;0;0
ORLANDIA;08/2024;98;60;0;0
ORLANDIA;09/2024;98;60;0;0
ORLANDIA;10/2024;98;60;0;0
ORLANDIA;11/2024;98;60;0;0
ORLANDIA;12/2024;98;60;0;0
OSASCO;01/2024;1165;736;185;86
OSASCO;02/2024;1172;743;185;86
OSASCO;03/2024;1172;743;185;86
OSASCO;04/2024;1172;743;185;86
OSASCO;05/2024;1172;743;185;86
OSASCO;06/2024;1172;743;185;86
OSASCO;07/2024;1168;743;181;86
OSASCO;08/2024;1168;743;181;86
OSASCO;09/2024;1168;743;181;86
OSASCO;10/2024;1168;743;181;86
OSASCO;11/2024;1168;743;181;86
OSASCO;12/2024;1168;743;181;86
OSVALDO CRUZ;01/2024;72;58;0;0
OSVALDO CRUZ;02/2024;72;58;0;0
OSVALDO CRUZ;03/2024;72;58;0;0
OSVALDO CRUZ;04/2024;72;58;0;0
OSVALDO CRUZ;05/2024;72;58;0;0
OSVALDO CRUZ;06/2024;72;58;0;0
OSVALDO CRUZ;07/2024;72;58;0;0
OSVALDO CRUZ;08/2024;72;58;0;0
OSVALDO CRUZ;09/2024;72;58;0;0
OSVALDO CRUZ;10/2024;72;58;0;0
OSVALDO CRUZ;11/2024;72;58;0;0
OSVALDO CRUZ;12/2024;72;58;0;0
OURINHOS;01/2024;219;129;48;28
OURINHOS;02/2024;219;129;48;28
OURINHOS;03/2024;219;129;48;28
OURINHOS;04/2024;223;129;48;28
OURINHOS;05/2024;223;129;48;28
OURINHOS;06/2024;223;133;48;28
OURINHOS;07/2024;223;133;48;28
OURINHOS;08/2024;223;133;48;28
OURINHOS;09/2024;223;133;48;28
OURINHOS;10/2024;223;133;48;28
OURINHOS;11/2024;223;133;48;28
OURINHOS;12/2024;223;133;48;28
OUROESTE;01/2024;33;28;0;0
OUROESTE;02/2024;33;28;0;0
OUROESTE;03/2024;33;28;0;0
OUROESTE;04/2024;33;28;0;0
OUROESTE;05/2024;33;28;0;0
OUROESTE;06/2024;33;28;0;0
OUROESTE;07/2024;33;28;0;0
OUROESTE;08/2024;33;28;0;0
OUROESTE;09/2024;33;28;0;0
OUROESTE;10/2024;33;28;0;0
OUROESTE;11/2024;33;28;0;0
OUROESTE;12/2024;33;28;0;0
PALMEIRA D'OESTE;01/2024;20;12;0;0
PALMEIRA D'OESTE;02/2024;20;12;0;0
PALMEIRA D'OESTE;03/2024;20;12;0;0
PALMEIRA D'OESTE;04/2024;20;12;0;0
PALMEIRA D'OESTE;05/2024;20;12;0;0
PALMEIRA D'OESTE;06/2024;20;12;0;0
PALMEIRA D'OESTE;07/2024;20;12;0;0
PALMEIRA D'OESTE;08/2024;20;12;0;0
PALMEIRA D'OESTE;09/2024;20;12;0;0
PALMEIRA D'OESTE;10/2024;20;12;0;0
PALMEIRA D'OESTE;11/2024;20;12;0;0
PALMEIRA D'OESTE;12/2024;20;12;0;0
PALMITAL;01/2024;43;29;0;0
PALMITAL;02/2024;43;29;0;0
PALMITAL;03/2024;43;29;0;0
PALMITAL;04/2024;43;29;0;0
PALMITAL;05/2024;43;29;0;0
PALMITAL;06/2024;43;29;0;0
PALMITAL;07/2024;43;29;0;0
PALMITAL;08/2024;43;29;0;0
PALMITAL;09/2024;43;29;0;0
PALMITAL;10/2024;43;29;0;0
PALMITAL;11/2024;43;29;0;0
PALMITAL;12/2024;43;29;0;0
PARAGUACU PAULISTA;01/2024;113;89;17;16
PARAGUACU PAULISTA;02/2024;113;89;17;16
PARAGUACU PAULISTA;03/2024;113;89;17;16
PARAGUACU PAULISTA;04/2024;113;89;17;16
PARAGUACU PAULISTA;05/2024;113;89;17;16
PARAGUACU PAULISTA;06/2024;113;89;17;16
PARAGUACU PAULISTA;07/2024;113;89;17;16
PARAGUACU PAULISTA;08/2024;113;89;17;16
PARAGUACU PAULISTA;09/2024;113;89;17;16
PARAGUACU PAULISTA;10/2024;113;89;17;16
PARAGUACU PAULISTA;11/2024;113;89;17;16
PARAGUACU PAULISTA;12/2024;113;89;17;16
PARANAPANEMA;01/2024;21;21;0;0
PARANAPANEMA;02/2024;21;21;0;0
PARANAPANEMA;03/2024;21;21;0;0
PARANAPANEMA;04/2024;21;21;0;0
PARANAPANEMA;05/2024;21;21;0;0
PARANAPANEMA;06/2024;21;21;0;0
PARANAPANEMA;07/2024;21;21;0;0
PARANAPANEMA;08/2024;21;21;0;0
PARANAPANEMA;09/2024;21;21;0;0
PARANAPANEMA;10/2024;21;21;0;0
PARANAPANEMA;11/2024;21;21;0;0
PARANAPANEMA;12/2024;21;21;0;0
PARAPUA;01/2024;32;26;0;0
PARAPUA;02/2024;32;26;0;0
PARAPUA;03/2024;32;26;0;0
PARAPUA;04/2024;32;26;0;0
PARAPUA;05/2024;32;26;0;0
PARAPUA;06/2024;32;26;0;0
PARAPUA;07/2024;32;26;0;0
PARAPUA;08/2024;32;26;0;0
PARAPUA;09/2024;32;26;0;0
PARAPUA;10/2024;32;26;0;0
PARAPUA;11/2024;32;26;0;0
PARAPUA;12/2024;32;26;0;0
PARIQUERA-ACU;01/2024;191;191;26;26
PARIQUERA-ACU;02/2024;191;191;26;26
PARIQUERA-ACU;03/2024;176;176;26;26
PARIQUERA-ACU;04/2024;176;176;26;26
PARIQUERA-ACU;05/2024;176;176;26;26
PARIQUERA-ACU;06/2024;176;176;26;26
PARIQUERA-ACU;07/2024;176;176;26;26
PARIQUERA-ACU;08/2024;176;176;26;26
PARIQUERA-ACU;09/2024;176;176;26;26
PARIQUERA-ACU;10/2024;176;176;26;26
PARIQUERA-ACU;11/2024;176;176;26;26
PARIQUERA-ACU;12/2024;176;176;26;26
PATROCINIO PAULISTA;01/2024;35;23;0;0
PATROCINIO PAULISTA;02/2024;35;23;0;0
PATROCINIO PAULISTA;03/2024;35;23;0;0
PATROCINIO PAULISTA;04/2024;35;23;0;0
PATROCINIO PAULISTA;05/2024;35;23;0;0
PATROCINIO PAULISTA;06/2024;35;23;0;0
PATROCINIO PAULISTA;07/2024;35;23;0;0
PATROCINIO PAULISTA;08/2024;35;23;0;0
PATROCINIO PAULISTA;09/2024;35;23;0;0
PATROCINIO PAULISTA;10/2024;35;23;0;0
PATROCINIO PAULISTA;11/2024;35;23;0;0
PATROCINIO PAULISTA;12/2024;35;23;0;0
PAULINIA;01/2024;110;106;14;14
PAULINIA;02/2024;110;106;14;14
PAULINIA;03/2024;110;106;14;14
PAULINIA;04/2024;110;106;14;14
PAULINIA;05/2024;110;106;14;14
PAULINIA;06/2024;110;106;14;14
PAULINIA;07/2024;110;106;14;14
PAULINIA;08/2024;110;106;14;14
PAULINIA;09/2024;110;106;14;14
PAULINIA;10/2024;110;106;14;14
PAULINIA;11/2024;110;106;14;14
PAULINIA;12/2024;110;106;14;14
PAULO DE FARIA;01/2024;24;18;0;0
PAULO DE FARIA;02/2024;24;18;0;0
PAULO DE FARIA;03/2024;24;18;0;0
PAULO DE FARIA;04/2024;24;18;0;0
PAULO DE FARIA;05/2024;24;18;0;0
PAULO DE FARIA;06/2024;24;18;0;0
PAULO DE FARIA;07/2024;24;18;0;0
PAULO DE FARIA;08/2024;24;18;0;0
PAULO DE FARIA;09/2024;24;18;0;0
PAULO DE FARIA;10/2024;24;18;0;0
PAULO DE FARIA;11/2024;24;18;0;0
PAULO DE FARIA;12/2024;24;18;0;0
PEDERNEIRAS;01/2024;73;64;11;10
PEDERNEIRAS;02/2024;73;64;11;10
PEDERNEIRAS;03/2024;73;64;11;10
PEDERNEIRAS;04/2024;73;64;11;10
PEDERNEIRAS;05/2024;73;64;11;10
PEDERNEIRAS;06/2024;73;64;11;10
PEDERNEIRAS;07/2024;73;64;11;10
PEDERNEIRAS;08/2024;73;64;11;10
PEDERNEIRAS;09/2024;73;64;11;10
PEDERNEIRAS;10/2024;73;64;11;10
PEDERNEIRAS;11/2024;73;64;11;10
PEDERNEIRAS;12/2024;73;64;11;10
PEDREGULHO;01/2024;64;55;0;0
PEDREGULHO;02/2024;64;55;0;0
PEDREGULHO;03/2024;64;55;0;0
PEDREGULHO;04/2024;64;55;0;0
PEDREGULHO;05/2024;64;55;0;0
PEDREGULHO;06/2024;64;55;0;0
PEDREGULHO;07/2024;64;55;0;0
PEDREGULHO;08/2024;64;55;0;0
PEDREGULHO;09/2024;64;55;0;0
PEDREGULHO;10/2024;64;55;0;0
PEDREGULHO;11/2024;64;55;0;0
PEDREGULHO;12/2024;64;55;0;0
PEDREIRA;01/2024;95;85;10;10
PEDREIRA;02/2024;95;85;10;10
PEDREIRA;03/2024;95;85;10;10
PEDREIRA;04/2024;95;85;10;10
PEDREIRA;05/2024;95;85;10;10
PEDREIRA;06/2024;95;85;10;10
PEDREIRA;07/2024;95;85;10;10
PEDREIRA;08/2024;95;85;10;10
PEDREIRA;09/2024;87;87;10;10
PEDREIRA;10/2024;87;87;10;10
PEDREIRA;11/2024;87;87;10;10
PEDREIRA;12/2024;87;87;10;10
PEDRO DE TOLEDO;01/2024;3;3;0;0
PEDRO DE TOLEDO;02/2024;3;3;0;0
PEDRO DE TOLEDO;03/2024;3;3;0;0
PEDRO DE TOLEDO;04/2024;3;3;0;0
PEDRO DE TOLEDO;05/2024;3;3;0;0
PEDRO DE TOLEDO;06/2024;3;3;0;0
PEDRO DE TOLEDO;07/2024;3;3;0;0
PEDRO DE TOLEDO;08/2024;3;3;0;0
PEDRO DE TOLEDO;09/2024;3;3;0;0
PEDRO DE TOLEDO;10/2024;3;3;0;0
PEDRO DE TOLEDO;11/2024;3;3;0;0
PEDRO DE TOLEDO;12/2024;3;3;0;0
PENAPOLIS;01/2024;150;132;10;10
PENAPOLIS;02/2024;150;132;10;10
PENAPOLIS;03/2024;150;132;10;10
PENAPOLIS;04/2024;150;132;10;10
PENAPOLIS;05/2024;150;132;10;10
PENAPOLIS;06/2024;150;132;10;10
PENAPOLIS;07/2024;150;132;10;10
PENAPOLIS;08/2024;150;132;10;10
PENAPOLIS;09/2024;150;132;10;10
PENAPOLIS;10/2024;150;132;10;10
PENAPOLIS;11/2024;150;132;10;10
PENAPOLIS;12/2024;150;132;10;10
PEREIRA BARRETO;01/2024;56;50;0;0
PEREIRA BARRETO;02/2024;56;50;0;0
PEREIRA BARRETO;03/2024;56;50;0;0
PEREIRA BARRETO;04/2024;56;50;0;0
PEREIRA BARRETO;05/2024;56;50;0;0
PEREIRA BARRETO;06/2024;56;50;0;0
PEREIRA BARRETO;07/2024;56;50;0;0
PEREIRA BARRETO;08/2024;56;50;0;0
PEREIRA BARRETO;09/2024;56;50;0;0
PEREIRA BARRETO;10/2024;56;50;0;0
PEREIRA BARRETO;11/2024;56;50;0;0
PEREIRA BARRETO;12/2024;56;50;0;0
PERUIBE;01/2024;18;18;0;0
PERUIBE;02/2024;18;18;0;0
PERUIBE;03/2024;18;18;0;0
PERUIBE;04/2024;18;18;0;0
PERUIBE;05/2024;18;18;0;0
PERUIBE;06/2024;18;18;0;0
PERUIBE;07/2024;18;18;0;0
PERUIBE;08/2024;18;18;0;0
PERUIBE;09/2024;18;18;0;0
PERUIBE;10/2024;18;18;0;0
PERUIBE;11/2024;18;18;0;0
PERUIBE;12/2024;18;18;0;0
PIEDADE;01/2024;73;59;0;0
PIEDADE;02/2024;73;59;0;0
PIEDADE;03/2024;73;59;0;0
PIEDADE;04/2024;73;59;0;0
PIEDADE;05/2024;73;59;0;0
PIEDADE;06/2024;73;59;0;0
PIEDADE;07/2024;73;59;0;0
PIEDADE;08/2024;73;59;0;0
PIEDADE;09/2024;73;59;0;0
PIEDADE;10/2024;73;59;0;0
PIEDADE;11/2024;73;59;0;0
PIEDADE;12/2024;73;59;0;0
PILAR DO SUL;01/2024;35;27;0;0
PILAR DO SUL;02/2024;35;27;0;0
PILAR DO SUL;03/2024;35;27;0;0
PILAR DO SUL;04/2024;35;27;0;0
PILAR DO SUL;05/2024;35;27;0;0
PILAR DO SUL;06/2024;35;27;0;0
PILAR DO SUL;07/2024;35;27;0;0
PILAR DO SUL;08/2024;35;27;0;0
PILAR DO SUL;09/2024;35;27;0;0
PILAR DO SUL;10/2024;35;27;0;0
PILAR DO SUL;11/2024;35;27;0;0
PILAR DO SUL;12/2024;35;27;0;0
PINDAMONHANGABA;01/2024;319;163;51;27
PINDAMONHANGABA;02/2024;319;163;51;27
PINDAMONHANGABA;03/2024;319;163;51;27
PINDAMONHANGABA;04/2024;319;163;51;27
PINDAMONHANGABA;05/2024;319;163;51;27
PINDAMONHANGABA;06/2024;319;163;51;27
PINDAMONHANGABA;07/2024;319;163;51;27
PINDAMONHANGABA;08/2024;319;163;51;27
PINDAMONHANGABA;09/2024;319;163;51;27
PINDAMONHANGABA;10/2024;319;163;51;27
PINDAMONHANGABA;11/2024;319;163;51;27
PINDAMONHANGABA;12/2024;319;163;51;27
PIRACAIA;01/2024;28;28;0;0
